site,date,Year,GPP_mean,GPP_sd,GPP_2.5pct,GPP_50pct,GPP_97.5pct,ER_mean,ER_sd,ER_2.5pct,ER_50pct,ER_97.5pct,K600_daily_mean,K600_daily_sd,K600_daily_2.5pct,K600_daily_50pct,K600_daily_97.5pct,warnings,errors,AR_mean,AR_2.5pct,AR_97.5pct,HR_mean,HR_2.5pct,HR_97.5pct
Pilgrim15,2019-06-11,2019,-0.15828401,0.05421002,-0.257754844,-0.161445638,-0.045133092,-0.028911198,0.15254183,-0.379640372,-0.008815579,0.203108694,1.660108134,1.093130652,0.135449136,1.52936516,4.227597709,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-12,2019,-0.039183333,0.050082748,-0.13349792,-0.039052439,0.058256826,-0.216046102,0.188611731,-0.592232302,-0.21601151,0.142464491,3.405254565,1.584817783,0.382367056,3.369217261,6.790424507,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-13,2019,-0.125439343,0.058466794,-0.23901362,-0.126490955,-0.006877893,-0.135502976,0.178748074,-0.502832713,-0.121645401,0.171457229,2.412010114,1.349556947,0.24909962,2.303596246,5.174834338,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-14,2019,-0.067806651,0.053403223,-0.162062305,-0.071480179,0.046403332,-0.160861943,0.208001489,-0.643675915,-0.12978515,0.151676301,2.568750889,1.650539251,0.234429293,2.328852887,6.496870184,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-15,2019,-0.163824906,0.051925097,-0.253261035,-0.165665795,-0.053049003,0.008629587,0.148616865,-0.335394223,0.028605181,0.23530456,1.65520234,1.120271531,0.07857406,1.503272998,4.356948919,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-16,2019,-0.200857851,0.053688436,-0.293725788,-0.20489998,-0.087214942,0.097350564,0.137832214,-0.22624028,0.120639583,0.291246378,1.228221976,0.989399003,0.064006889,1.017212685,3.637258042,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-17,2019,-0.127567549,0.048188771,-0.218240838,-0.128320212,-0.030085258,-0.002502117,0.126071081,-0.280556002,0.015684581,0.192447858,1.161637627,0.941754716,0.008337225,0.935016264,3.284082755,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-18,2019,-0.190541,0.044125854,-0.270863395,-0.19311363,-0.095686439,0.1187142,0.100727368,-0.123397019,0.136248007,0.268709105,0.831520926,0.680630542,0.031944972,0.653222176,2.580199224,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-19,2019,-0.207156023,0.057038796,-0.308236653,-0.211593762,-0.080714813,0.058916632,0.147445876,-0.282709625,0.080411131,0.28472377,1.273414238,0.911602534,0.031445466,1.086622052,3.378909633,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-20,2019,-0.208771551,0.050804005,-0.295469181,-0.214251635,-0.087107661,0.139266905,0.111770358,-0.154027393,0.15977178,0.298332251,0.686957234,0.647735776,0.017509144,0.494334851,2.445756001,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-21,2019,-0.24483654,0.057492103,-0.33835616,-0.250584808,-0.104450321,0.176532176,0.122736386,-0.158723562,0.202011698,0.347811276,0.73772036,0.678914365,0.03566323,0.529470586,2.590946417,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-22,2019,-0.236898065,0.050273989,-0.324175108,-0.240555935,-0.130530522,0.150358987,0.096007438,-0.080173406,0.16366061,0.303692516,0.515317417,0.484752354,0.015832288,0.365715252,1.807767744,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-23,2019,-0.112910851,0.047362355,-0.197734581,-0.116599833,-0.005155418,0.035426048,0.117509969,-0.259074615,0.05426292,0.215165184,0.863444572,0.72977949,0.021923338,0.686590833,2.659707831,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-24,2019,-0.071927224,0.04331333,-0.152884778,-0.075271052,0.01740491,-0.084698594,0.157221089,-0.438814086,-0.058968421,0.150914892,1.532756589,1.175524285,0.07840635,1.310284143,4.164946994,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-25,2019,-0.214072435,0.044019931,-0.299533195,-0.214573927,-0.127453191,0.108068974,0.089429945,-0.093668326,0.118379121,0.256806637,0.562027061,0.491209537,0.018823086,0.440062138,1.739337392,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-26,2019,-0.215130311,0.038767065,-0.292149148,-0.214428609,-0.143279314,0.145115292,0.069002176,-0.008470634,0.149763699,0.265605235,0.325055707,0.29628107,0.01354177,0.239324963,1.075185848,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-27,2019,-0.21743924,0.039453652,-0.292374687,-0.216311537,-0.139434016,0.178737104,0.063315088,0.042005479,0.181310997,0.296831217,0.218515584,0.200321055,0.005042928,0.166977276,0.729974681,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-28,2019,-0.267609262,0.039333857,-0.343039552,-0.268101693,-0.185666888,0.250475355,0.063813231,0.119661523,0.253196651,0.365627291,0.160904348,0.188757532,0.003494749,0.107889807,0.6539321,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-29,2019,-0.237507139,0.037598308,-0.311604914,-0.236765509,-0.162554052,0.195721077,0.055343094,0.088426532,0.19760962,0.29994584,0.141440258,0.142146743,0.002614147,0.099233179,0.512266029,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-06-30,2019,1.045865694,0.185023218,0.671104262,1.035962639,1.452128366,-2.456523907,0.425078455,-3.392283065,-2.436996899,-1.595209078,12.93872768,2.19593916,8.40338977,12.82806323,17.71671603,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-01,2019,0.370001663,0.099914533,0.171768769,0.370270616,0.567165456,-1.09643343,0.268100509,-1.638870456,-1.087366155,-0.549796001,6.153169275,1.413015579,3.232472836,6.109620537,8.898307568,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-02,2019,-0.192683255,0.046983643,-0.280676976,-0.194298971,-0.097903732,0.137118558,0.078691969,-0.052002079,0.146367444,0.266957498,0.263053257,0.251024807,0.006348852,0.186724029,0.945207611,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-03,2019,-0.017500114,0.083253871,-0.145527109,-0.028944217,0.162248693,-0.113654886,0.160691267,-0.475137014,-0.086658866,0.118632903,0.899907913,0.691944446,0.041509278,0.734149231,2.527436723,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-04,2019,-0.212452864,0.0369118,-0.281418753,-0.212464131,-0.138519335,0.19174189,0.054413933,0.086811575,0.189096899,0.302092783,0.134235703,0.124858909,0.004132918,0.099066962,0.4487167,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-05,2019,-0.158373863,0.042975802,-0.242186938,-0.159900517,-0.071604447,0.116305476,0.065581413,-0.021807672,0.11978064,0.241682128,0.154782256,0.157207133,0.005920804,0.102565903,0.577515787,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-06,2019,0.71702568,0.185399681,0.407584892,0.702900259,1.11146481,-1.539207594,0.385845119,-2.36423136,-1.518871175,-0.891777561,7.56139709,1.770363824,4.538826635,7.472788579,11.36330726,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-07,2019,1.721460272,0.154898281,1.434016212,1.70728716,2.057844766,-3.26131531,0.29213471,-3.877045811,-3.22671467,-2.726293389,16.42339316,1.43542684,13.78544306,16.28730199,19.44660972,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-08,2019,0.849896089,0.155843282,0.535554937,0.848350961,1.146407447,-1.758596842,0.30447089,-2.320343946,-1.756367592,-1.162092201,8.340999999,1.44471006,5.566180536,8.308964402,11.01798748,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-09,2019,0.574084264,0.188306218,0.240082573,0.56614562,0.962147105,-1.294536321,0.384099866,-2.073109461,-1.278859372,-0.616767201,5.949251535,1.683319797,2.947367948,5.886127882,9.469500389,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-10,2019,-0.14901219,0.041552597,-0.224824845,-0.150115736,-0.063813747,0.151807012,0.074409108,-0.010159142,0.162622635,0.279826894,0.2976536,0.259070514,0.007796191,0.21885269,0.954103669,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-11,2019,0.594398427,0.169781631,0.264271328,0.597836783,0.921415173,-1.377484126,0.368306666,-2.103223932,-1.384438307,-0.685083251,7.435699785,1.848755221,3.953202831,7.458105926,11.0355185,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-12,2019,0.440425574,0.180792355,0.073026816,0.450430381,0.766988685,-1.123331393,0.388879861,-1.811866206,-1.149606699,-0.32254303,5.495860136,1.788354198,1.83929898,5.622375815,8.680477008,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-13,2019,0.226311911,0.154821523,-0.052210857,0.211675434,0.5348067,-0.583316075,0.326913303,-1.242566143,-0.555721817,-0.006027546,2.990090729,1.424897305,0.515574291,2.857549858,5.9244094,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-14,2019,1.495012101,0.113973993,1.272130339,1.498204341,1.707996441,-2.778270283,0.207821624,-3.166175517,-2.783907052,-2.376829661,12.40653924,0.951488093,10.61079522,12.42918371,14.18660037,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-15,2019,0.431636738,0.14154218,0.091634245,0.448188456,0.684396483,-1.107715851,0.34898102,-1.725840874,-1.157960849,-0.25319317,4.879416071,1.466595091,1.264313712,5.101354894,7.4527054,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-16,2019,-0.06176895,0.034277711,-0.13001969,-0.062161828,0.004999175,-0.207806845,0.176031387,-0.557105824,-0.210460973,0.147546204,2.607358523,1.123496022,0.400528656,2.63695662,4.850694755,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-17,2019,-0.064823532,0.05029217,-0.152957243,-0.066841761,0.035376957,-0.212235418,0.203792968,-0.627461581,-0.193714001,0.099332234,2.466308983,1.484962741,0.236660249,2.352406187,5.485941075,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-18,2019,-0.042980526,0.043988537,-0.127371946,-0.044587783,0.044645157,-0.259230606,0.200850377,-0.708765802,-0.24647878,0.065379442,2.31376031,1.40389326,0.125100944,2.177921742,5.42160535,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-19,2019,-0.078277292,0.045569315,-0.163537867,-0.079143376,0.011160323,-0.061685005,0.140114346,-0.370277531,-0.037100544,0.153874238,1.339334974,0.911392061,0.091549912,1.172281371,3.458408964,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-20,2019,-0.036626848,0.053576178,-0.132488575,-0.041213626,0.065865992,-0.138233893,0.18541187,-0.539813417,-0.108459023,0.13356406,1.932550849,1.35407374,0.113706693,1.651528332,4.984585715,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-21,2019,-0.159733758,0.044439568,-0.234278387,-0.162412289,-0.067981059,0.105859574,0.099073107,-0.141230421,0.124962134,0.258888486,0.688993419,0.622101306,0.013630463,0.50943476,2.340374058,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-22,2019,-0.167111392,0.045266247,-0.248403248,-0.170066609,-0.068845927,0.075420704,0.097118238,-0.166250369,0.092655087,0.228369221,0.640659016,0.573415334,0.021425113,0.47938705,2.167908111,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-23,2019,-0.171934263,0.041529489,-0.246830619,-0.172494603,-0.087498296,0.10254787,0.080435018,-0.084823566,0.110074641,0.238017358,0.47761925,0.421717024,0.017863234,0.351890194,1.576764272,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-24,2019,-0.209502473,0.037616526,-0.279521205,-0.211817412,-0.135510616,0.173887869,0.063504995,0.037650967,0.175249854,0.288063394,0.259455412,0.238194631,0.008385726,0.197047838,0.861524934,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-25,2019,-0.178294906,0.038710633,-0.247403851,-0.181476385,-0.090558989,0.098437606,0.071035573,-0.084325754,0.106170015,0.215247132,0.276807586,0.276075301,0.008706296,0.195826006,1.072707252,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-26,2019,-0.117960396,0.042388827,-0.196444578,-0.118192671,-0.030125476,0.089618243,0.090193406,-0.131594664,0.101330569,0.234230456,0.422655103,0.431926061,0.008393203,0.304494529,1.605852522,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-27,2019,-0.156286967,0.039861946,-0.2293412,-0.156416406,-0.071047421,0.092183238,0.082467608,-0.096667079,0.101632239,0.222918303,0.442128531,0.374397396,0.018406044,0.335482431,1.43289553,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-28,2019,-0.159236894,0.039689429,-0.235914843,-0.160294936,-0.081276826,0.126424319,0.073428757,-0.047079015,0.135620825,0.247264417,0.305816951,0.296819065,0.010162947,0.219353697,1.074947307,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-29,2019,-0.126917855,0.049517955,-0.211679532,-0.13256102,-0.014201213,0.0788659,0.131237395,-0.280508826,0.112907578,0.248586928,0.764860279,0.761329492,0.03505605,0.497252338,2.880307593,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-30,2019,-0.195883474,0.039928149,-0.273805858,-0.196578574,-0.117564967,0.185846199,0.076936186,0.015888738,0.192331087,0.314400414,0.412721855,0.373455813,0.010213954,0.311907374,1.38854614,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-07-31,2019,-0.236408054,0.037669641,-0.30641975,-0.235593138,-0.161830339,0.190131481,0.057554919,0.073561258,0.192261034,0.296985312,0.221174017,0.214548705,0.004243581,0.165477174,0.819784384,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-01,2019,-0.192901165,0.03963015,-0.272075059,-0.192535083,-0.11271302,0.115612165,0.064548962,-0.013250659,0.118040616,0.231107941,0.237204331,0.220501945,0.010330654,0.170740419,0.789764268,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-02,2019,-0.218485795,0.041823148,-0.294339385,-0.221381379,-0.13412386,0.181809447,0.073051189,0.012312326,0.189563356,0.300420722,0.315264941,0.290672748,0.014232036,0.229688011,1.113179024,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-03,2019,-0.140892631,0.040515935,-0.21864341,-0.143129397,-0.056627359,0.134401841,0.081024054,-0.055323012,0.143658946,0.270656031,0.456012886,0.407010776,0.005682652,0.340226076,1.502835522,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-04,2019,-0.215723471,0.035372519,-0.282868206,-0.21653982,-0.147161743,0.141148303,0.058020925,0.026714685,0.143188693,0.253002843,0.179008597,0.175830572,0.005861819,0.123617188,0.647936959,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-05,2019,-0.136110587,0.03622602,-0.21035987,-0.135943282,-0.066157854,0.047714115,0.11729993,-0.193639912,0.053668082,0.247838588,1.372954913,0.859287437,0.112101452,1.26019637,3.195983355,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-06,2019,-0.139393767,0.043130255,-0.219839921,-0.141461235,-0.04864991,0.017742099,0.128117905,-0.282685422,0.036403478,0.208608548,1.134959603,0.853130904,0.071546649,0.960862526,3.183077138,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-07,2019,-0.12290319,0.044909788,-0.209644456,-0.124297558,-0.027244506,0.025746038,0.103162576,-0.230283657,0.036885376,0.188787509,0.684563959,0.592167548,0.024045348,0.545061976,2.265291335,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-08,2019,-0.165846316,0.036788028,-0.239275093,-0.165789757,-0.09351654,0.134913177,0.065541702,-0.003213588,0.137191962,0.261571779,0.327044917,0.293556818,0.011579188,0.244257548,1.079575128,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-09,2019,-0.189291626,0.036680601,-0.258913572,-0.190150523,-0.117494414,0.171778435,0.064686306,0.03915098,0.176187665,0.287571232,0.337767359,0.293305137,0.013795611,0.257725395,1.098346656,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-10,2019,-0.204929574,0.038322488,-0.274526475,-0.207213751,-0.119467347,0.157940592,0.064366227,0.014484758,0.163030386,0.26779166,0.272849915,0.256538679,0.00641505,0.204386018,0.923902825,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-11,2019,-0.186451679,0.03781576,-0.258521263,-0.186051165,-0.113852679,0.14215559,0.061277726,0.010821779,0.147242061,0.255408369,0.22851232,0.225583883,0.007477388,0.149776695,0.816874229,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-12,2019,-0.115292178,0.039713986,-0.187718731,-0.116247223,-0.037412291,0.072016856,0.067854436,-0.07436072,0.075254438,0.196778681,0.261528642,0.259491096,0.005614826,0.181013962,0.978389321,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-13,2019,-0.215811038,0.036672927,-0.283450207,-0.216672274,-0.140667134,0.242289632,0.060398913,0.114522168,0.247025611,0.350254674,0.174809498,0.182891388,0.002000409,0.12059089,0.652125411,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-14,2019,-0.136485304,0.039550247,-0.209544398,-0.138202794,-0.056928632,0.096427103,0.071732909,-0.065922545,0.10341435,0.217077246,0.335513998,0.303647817,0.013528222,0.245599795,1.152867036,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-15,2019,-0.176580142,0.038572229,-0.25401146,-0.17574043,-0.104813998,0.117323425,0.064723205,-0.011711712,0.119344125,0.238873393,0.195288722,0.197047057,0.009178715,0.122349476,0.693366886,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-16,2019,0.247843917,0.107915988,0.046721268,0.241788949,0.461242335,-1.010882068,0.375756438,-1.756554408,-0.998567322,-0.329635043,6.136785345,2.11003525,2.231479759,6.061465793,10.43540301,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-17,2019,-0.165939296,0.037759051,-0.242721419,-0.164673143,-0.091266314,0.091230221,0.058943967,-0.024177215,0.092439166,0.208256757,0.192754381,0.18288342,0.006535319,0.142349802,0.691833318,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-18,2019,0.007397106,0.034347647,-0.056840448,0.006858009,0.07511287,-0.377894692,0.162639718,-0.698511049,-0.375055367,-0.046364781,3.930138892,1.188332423,1.399778137,3.943615356,6.254156715,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-19,2019,-0.148306898,0.038679997,-0.220453025,-0.149719807,-0.063737025,0.024142497,0.090338038,-0.189582789,0.035363631,0.171835208,0.705633117,0.557430971,0.049088436,0.578745456,2.147446877,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-20,2019,-0.128920319,0.034817542,-0.197269867,-0.129584761,-0.059768069,0.080262811,0.076590991,-0.10000896,0.089591518,0.200535992,0.403268361,0.406578307,0.006230129,0.282732161,1.438809252,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-21,2019,-0.214517481,0.03471599,-0.283146562,-0.213626267,-0.147325079,0.229973981,0.057358374,0.105784272,0.231975115,0.334275718,0.210588684,0.207328338,0.003447422,0.147444878,0.75403266,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-22,2019,-0.192235314,0.036369434,-0.258333143,-0.191731439,-0.118477627,0.195578591,0.065698518,0.044450173,0.20010951,0.311812029,0.290102606,0.305414624,0.004406763,0.184928595,1.15240051,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-23,2019,-0.112752341,0.03842651,-0.185541702,-0.114814867,-0.037063468,0.083845665,0.074550001,-0.08045031,0.088804928,0.212404285,0.638480102,0.485431965,0.038708264,0.530943521,1.834451642,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-24,2019,-0.163814888,0.03522852,-0.233544926,-0.162909275,-0.098362903,0.102468134,0.060576432,-0.027385273,0.104134638,0.219750661,0.33853505,0.289673852,0.014647161,0.264336589,1.126281914,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-25,2019,-0.127725399,0.040753287,-0.204130458,-0.129796815,-0.040747563,0.045227273,0.073451604,-0.11891233,0.052962164,0.167772963,0.368052072,0.360728422,0.013717152,0.259878288,1.289863422,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-26,2019,-0.139742814,0.034807972,-0.20813046,-0.14024784,-0.070404185,0.099711207,0.060889669,-0.029004883,0.10342014,0.211787907,0.264107906,0.246636804,0.004411277,0.192298127,0.910285227,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-27,2019,-0.126298534,0.034010727,-0.18961791,-0.126693247,-0.056648831,0.109485341,0.065451689,-0.033275762,0.11523427,0.220348813,0.342727675,0.333735351,0.007208619,0.23225761,1.185568431,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-28,2019,0.008493721,0.053098834,-0.091223547,0.007719402,0.116362788,-0.318360937,0.235177105,-0.838462903,-0.29799556,0.06272112,3.85941309,1.959195442,0.659375339,3.698978704,8.26512093,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-29,2019,-0.046289812,0.047233264,-0.129061577,-0.048583877,0.05840694,-0.189324055,0.190374391,-0.616514434,-0.159190595,0.09707693,2.645379624,1.58491133,0.322258087,2.385666256,6.283316089,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-30,2019,-0.170325716,0.036992443,-0.2408661,-0.168783668,-0.096854736,0.102908743,0.073275059,-0.057830599,0.107761209,0.226711424,0.546372818,0.465759628,0.016475134,0.428048731,1.730124277,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-08-31,2019,-0.205454708,0.033185656,-0.269508852,-0.20625328,-0.138695339,0.18069536,0.053488192,0.067669628,0.181853231,0.28069283,0.220028695,0.211893623,0.003542568,0.161755045,0.777786052,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-09-01,2019,-0.136985374,0.035022758,-0.20371423,-0.137905902,-0.068341535,0.062629262,0.057977873,-0.058811615,0.066151395,0.173007125,0.239674563,0.221984913,0.005062558,0.175208127,0.828367797,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-09-02,2019,-0.042670891,0.056597307,-0.137592638,-0.051144979,0.081106594,-0.043560854,0.150572325,-0.393859997,-0.006200325,0.184006732,1.339411655,1.051224151,0.063881018,1.064229013,3.856861876,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-09-03,2019,-0.031723862,0.034503303,-0.096661374,-0.032469139,0.036290487,-0.338856631,0.251187995,-0.891597317,-0.330725778,0.082041366,3.654942735,2.085796693,0.209970598,3.591979456,8.119154999,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-09-04,2019,-0.097252825,0.039764466,-0.179496813,-0.095674802,-0.025622406,-0.113669653,0.165376859,-0.452013403,-0.10468491,0.180499933,2.78832938,1.528680475,0.222818807,2.735766151,5.901819435,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-09-05,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim15,2019-09-06,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data don't end when expected; NAs in DO.obs; NAs in DO.sat; NAs in depth; NAs in temp.water; NAs in discharge,NA,NA,NA,NA,NA,NA
Pilgrim16,2019-05-31,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,data don't start when expected,NA,NA,NA,NA,NA,NA
Pilgrim16,2019-06-01,2019,-0.356349847,0.077949814,-0.500164821,-0.360089154,-0.187341387,-0.964334464,0.501533632,-2.040466406,-0.935924727,-0.025847797,6.276920363,2.010001917,2.502797882,6.165776374,10.60905504,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim16,2019-06-02,2019,-0.403081462,0.064915187,-0.527320939,-0.403532687,-0.267182538,-1.244225051,0.431561582,-2.139324933,-1.236307614,-0.42316777,8.321356935,1.80513563,4.864860769,8.257133624,12.08808113,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim16,2019-06-03,2019,-0.105866639,0.067518678,-0.230213353,-0.109401779,0.030063865,-1.790568699,0.399839542,-2.651673053,-1.760352669,-1.074460816,9.114423784,1.698597349,6.054076707,8.993316261,12.68338028,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim16,2019-06-04,2019,-0.151199197,0.084057776,-0.304770927,-0.15208679,0.01338449,-1.491536842,0.44041178,-2.349296711,-1.498455509,-0.680442474,6.753585432,1.606839686,3.819527367,6.766962177,9.889238505,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim16,2019-06-05,2019,-0.010664342,0.053053848,-0.115832665,-0.011095037,0.091379585,-2.871553353,0.417764176,-3.738857785,-2.868426608,-2.051076824,12.66165088,1.611349963,9.493702522,12.67655999,15.91856543,NA,NA,NA,NA,NA,NA,NA,NA
Pilgrim16,2019-06-06,2019,-0.391911254,0.063650431,-0.519874662,-0.389091219,-0.262632714,-1.338253346,0.452143307,-2.285457166,-1.360713523,-0.440469007,7.405400561,1.740011206,3.892460235,7.486276425,10.95517833,NA,NA,NA,NA,NA,NA,NA,NA
